date,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,dividend_yield,PER,PBR,Volume,BuyAmount,SellAmount,0,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,ForeignInvestmentRemainingShares,ForeignInvestmentShares,ForeignInvestmentRemainRatio,ForeignInvestmentSharesRatio,ForeignInvestmentUpperLimitRatio,ChineseInvestmentUpperLimitRatio
2021-11-23,20022520.0,12266300247.0,615.0,615.0,611.0,612.0,-3.0,15011.0,1.63,27.69,7.64,3152000.0,1879071000.0,1880171000.0,148267599000.0,218.0,6.0,6482595.0,248.0,22297.0,22333.0,0.0,36.0,0.0,6482595.0,3.0,302.0,335.0,6514552777,19415827681,25.12,74.87,100.0,100.0
2021-11-24,22978524.0,13904268592.0,612.0,612.0,602.0,603.0,-9.0,23584.0,1.66,27.29,7.53,4015000.0,2383813000.0,2390075000.0,148267599000.0,688.0,2.0,6482595.0,140.0,22843.0,22297.0,1.0,115.0,0.0,6482595.0,5.0,192.0,302.0,6509545200,19420835258,25.1,74.89,100.0,100.0
2021-11-25,14171433.0,8551663451.0,605.0,607.0,601.0,603.0,0.0,14137.0,1.66,27.29,7.53,12302000.0,7329095000.0,7335347000.0,148267599000.0,232.0,0.0,6482595.0,263.0,22812.0,22843.0,1.0,3.0,0.0,6482595.0,6.0,195.0,192.0,6511711109,19418669349,25.11,74.88,100.0,100.0
2021-11-26,27882175.0,16609442268.0,598.0,601.0,592.0,596.0,-7.0,47638.0,1.68,26.97,7.44,2437000.0,1455167000.0,1455565000.0,148267599000.0,888.0,2.0,6482595.0,342.0,23356.0,22812.0,2.0,86.0,0.0,6482595.0,2.0,111.0,195.0,6510730685,19419649773,25.1,74.89,100.0,100.0
2021-11-29,24160615.0,14360266132.0,594.0,598.0,591.0,593.0,-3.0,23653.0,1.69,26.83,7.41,5740000.0,3497044000.0,3506315000.0,155382230000.0,396.0,27.0,6482595.0,226.0,23499.0,23356.0,1.0,17.0,0.0,6482595.0,10.0,104.0,111.0,6507154108,19423226350,25.09,74.9,100.0,100.0
2021-11-30,69160408.0,41208103150.0,597.0,600.0,591.0,596.0,3.0,24427.0,1.68,26.97,7.44,2752000.0,1676704000.0,1678474000.0,155382230000.0,654.0,29.0,6482595.0,214.0,23910.0,23499.0,4.0,17.0,0.0,6482595.0,10.0,97.0,104.0,6505425071,19424955387,25.08,74.91,100.0,100.0
2021-12-01,30119408.0,18021861252.0,596.0,603.0,594.0,600.0,4.0,15695.0,1.67,27.15,7.49,3867000.0,2327784000.0,2333844000.0,155382230000.0,678.0,2.0,6482595.0,456.0,24130.0,23910.0,0.0,8.0,0.0,6482595.0,10.0,99.0,97.0,6502847888,19427532570,25.07,74.92,100.0,100.0
2021-12-02,48720976.0,29780012954.0,605.0,615.0,602.0,615.0,15.0,40629.0,1.63,27.83,7.68,3671000.0,2204863000.0,2211316000.0,155382230000.0,704.0,5.0,6482595.0,1553.0,23276.0,24130.0,3.0,6.0,0.0,6482595.0,92.0,185.0,99.0,6498900030,19431480428,25.06,74.93,100.0,100.0
2021-12-03,27571974.0,16798271782.0,614.0,614.0,606.0,608.0,-7.0,16197.0,1.64,27.51,7.59,3862000.0,2350367000.0,2350662000.0,155382230000.0,949.0,19.0,6482595.0,553.0,23653.0,23276.0,0.0,55.0,2.0,6482595.0,1.0,129.0,185.0,6487720130,19442660328,25.01,74.98,100.0,100.0
2021-12-06,24474913.0,14740969839.0,603.0,609.0,600.0,600.0,-8.0,19139.0,1.67,27.15,7.49,1326000.0,801731000.0,802762000.0,155382230000.0,831.0,3.0,6482595.0,130.0,24351.0,23653.0,7.0,51.0,3.0,6482595.0,2.0,77.0,129.0,6488405819,19441974639,25.02,74.97,100.0,100.0
2021-12-07,21105883.0,12704452330.0,602.0,607.0,597.0,607.0,7.0,22160.0,1.65,27.47,7.58,1168000.0,705248000.0,706600000.0,155382230000.0,339.0,37.0,6482595.0,356.0,24297.0,24351.0,0.0,27.0,3.0,6482595.0,6.0,53.0,77.0,6487341064,19443039394,25.01,74.98,100.0,100.0
2021-12-08,22194708.0,13490034097.0,614.0,614.0,602.0,602.0,-5.0,15634.0,1.66,27.24,7.52,1280000.0,777704000.0,775480000.0,155382230000.0,401.0,11.0,6482595.0,442.0,24245.0,24297.0,1.0,9.0,0.0,6482595.0,1.0,45.0,53.0,6490906176,19439474282,25.03,74.96,100.0,100.0
2021-12-09,12467833.0,7554386680.0,606.0,608.0,602.0,608.0,6.0,9231.0,1.64,27.51,7.59,1861000.0,1112994000.0,1113740000.0,155382230000.0,113.0,124.0,6482595.0,240.0,23994.0,24245.0,3.0,2.0,1.0,6482595.0,0.0,42.0,45.0,6493507990,19436872468,25.04,74.95,100.0,100.0
2021-12-10,11371659.0,6874539365.0,605.0,608.0,602.0,605.0,-3.0,9215.0,1.65,27.38,7.56,2441000.0,1459552000.0,1462424000.0,155382230000.0,455.0,4.0,6482595.0,124.0,24321.0,23994.0,0.0,29.0,4.0,6482595.0,0.0,9.0,42.0,6503918523,19426461935,25.08,74.91,100.0,100.0
2021-12-13,17994933.0,10887156003.0,609.0,610.0,601.0,601.0,-4.0,12503.0,1.66,27.19,7.51,1188000.0,716384000.0,717904000.0,155382230000.0,881.0,9.0,6482595.0,398.0,24795.0,24321.0,0.0,0.0,9.0,6482595.0,0.0,0.0,9.0,6506934031,19423446427,25.09,74.9,100.0,100.0
2021-12-14,22997961.0,13757424386.0,598.0,600.0,597.0,599.0,-2.0,21324.0,1.67,27.1,7.48,2580000.0,1555951000.0,1561005000.0,155382230000.0,406.0,4.0,6482595.0,704.0,24494.0,24796.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,6513180537,19417199921,25.11,74.88,100.0,100.0
2021-12-15,22419040.0,13420958112.0,597.0,601.0,596.0,600.0,1.0,19195.0,1.67,27.15,7.49,2485000.0,1492409000.0,1494848000.0,155382230000.0,513.0,15.0,6482595.0,452.0,24540.0,24494.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,6509924347,19420456111,25.1,74.89,100.0,100.0
2021-12-16,22151282.0,13370280179.0,605.0,605.0,601.0,605.0,0.0,15515.0,1.65,27.38,7.56,2083000.0,1244687000.0,1245606000.0,155382230000.0,692.0,21.0,6482595.0,633.0,24578.0,24540.0,47.0,0.0,0.0,6482595.0,28.0,28.0,0.0,6484328043,19446052415,25.0,74.99,100.0,100.0
2021-12-17,30319495.0,18339763894.0,601.0,607.0,599.0,607.0,2.0,11667.0,1.65,27.47,7.58,1091000.0,653519000.0,653655000.0,155382230000.0,207.0,16.0,6482595.0,964.0,23805.0,24578.0,3.0,3.0,0.0,6482595.0,98.0,123.0,28.0,6485521042,19444859416,25.01,74.98,100.0,100.0
2021-12-20,22381761.0,13446342438.0,607.0,607.0,598.0,598.0,-9.0,18943.0,1.67,27.06,7.47,1175000.0,711099000.0,711958000.0,155382230000.0,849.0,11.0,6482595.0,254.0,24389.0,23805.0,2.0,70.0,0.0,6482595.0,12.0,65.0,123.0,6494073193,19436307265,25.04,74.95,100.0,100.0
2021-12-21,17669559.0,10560361874.0,597.0,600.0,595.0,597.0,-1.0,17336.0,1.68,27.01,7.46,1471000.0,891343000.0,891875000.0,155382230000.0,788.0,5.0,6482595.0,62.0,25110.0,24389.0,4.0,5.0,2.0,6482595.0,10.0,68.0,65.0,6496308847,19434071611,25.05,74.94,100.0,100.0
2021-12-22,10127887.0,6067689422.0,598.0,601.0,598.0,600.0,3.0,8238.0,1.67,27.15,7.49,2451000.0,1489428000.0,1488562000.0,155382230000.0,324.0,3.0,6482595.0,688.0,24743.0,25110.0,0.0,7.0,1.0,6482595.0,5.0,65.0,68.0,6498172736,19432207722,25.06,74.93,100.0,100.0
2021-12-23,16910501.0,10238270336.0,607.0,608.0,602.0,606.0,6.0,12888.0,1.65,27.42,7.57,2510000.0,1537744000.0,1539775000.0,155382230000.0,354.0,17.0,6482595.0,770.0,24310.0,24743.0,0.0,11.0,1.0,6482595.0,6.0,59.0,65.0,6495908521,19434471937,25.05,74.94,100.0,100.0
2021-12-24,12008673.0,7276331245.0,606.0,609.0,604.0,604.0,-2.0,10444.0,1.66,27.33,7.54,2225000.0,1369732000.0,1372274000.0,155382230000.0,752.0,14.0,6482595.0,343.0,24705.0,24310.0,3.0,3.0,0.0,6482595.0,18.0,74.0,59.0,6496520739,19433859719,25.05,74.94,100.0,100.0
2021-12-27,16771900.0,10193462167.0,604.0,610.0,604.0,606.0,2.0,16637.0,1.65,27.42,7.57,1306000.0,805710000.0,806659000.0,172176110000.0,886.0,5.0,6482595.0,696.0,24890.0,24705.0,1.0,3.0,0.0,6482595.0,13.0,84.0,74.0,6501220495,19429159963,25.07,74.92,100.0,100.0
2021-12-28,35156339.0,21569506434.0,610.0,615.0,610.0,615.0,9.0,36241.0,1.63,27.83,7.68,11233000.0,7032487000.0,7045953000.0,172176110000.0,738.0,4.0,6482595.0,1185.0,24439.0,24890.0,3.0,2.0,0.0,6482595.0,63.0,145.0,84.0,6508119979,19422260479,25.09,74.9,100.0,100.0
2021-12-29,25604320.0,15788043027.0,615.0,619.0,614.0,616.0,1.0,28804.0,1.62,27.87,7.69,15604000.0,10136222000.0,10163581000.0,172176110000.0,1481.0,25.0,6482595.0,843.0,25052.0,24439.0,2.0,9.0,7.0,6482595.0,28.0,157.0,145.0,6513906897,19416473561,25.12,74.87,100.0,100.0
2021-12-30,20522055.0,12654016133.0,619.0,620.0,615.0,615.0,-1.0,15565.0,1.63,27.83,7.68,16703000.0,10962679000.0,11004155000.0,172176110000.0,847.0,134.0,6482595.0,564.0,25201.0,25052.0,0.0,12.0,1.0,6482595.0,16.0,160.0,157.0,6509172296,19421208162,25.1,74.89,100.0,100.0
2022-01-03,73703302.0,46249716919.0,619.0,632.0,618.0,631.0,16.0,88508.0,1.58,28.55,7.88,12399000.0,7927821000.0,7948490000.0,172176110000.0,3438.0,3.0,6482595.0,2176.0,26460.0,25201.0,14.0,7.0,0.0,6482595.0,166.0,319.0,160.0,6502258245,19428122213,25.07,74.92,100.0,100.0
2022-01-04,90945643.0,59188199534.0,645.0,656.0,644.0,656.0,25.0,106409.0,1.52,29.68,8.19,8223000.0,5240194000.0,5238029000.0,172176110000.0,3785.0,31.0,6482595.0,3960.0,26254.0,26460.0,24.0,23.0,0.0,6482595.0,213.0,509.0,319.0,6508933960,19421446498,25.1,74.89,100.0,100.0
2022-01-05,72505550.0,47582832784.0,669.0,669.0,646.0,650.0,-6.0,64712.0,1.54,29.41,8.12,10224000.0,6479157000.0,6515205000.0,172176110000.0,3041.0,33.0,6482595.0,2470.0,26792.0,26254.0,14.0,123.0,1.0,6482595.0,30.0,415.0,509.0,6512364878,19418015580,25.11,74.88,100.0,100.0
2022-01-06,57490736.0,36817638522.0,638.0,646.0,636.0,644.0,-6.0,53430.0,1.55,29.14,8.04,5459000.0,3519949000.0,3524290000.0,172176110000.0,3268.0,10.0,6482595.0,1317.0,28733.0,26792.0,5.0,111.0,4.0,6482595.0,34.0,334.0,415.0,6511132633,19419247825,25.11,74.88,100.0,100.0
2022-01-07,39847766.0,25358237656.0,643.0,646.0,632.0,634.0,-10.0,44497.0,1.58,28.69,7.92,5634000.0,3684173000.0,3692223000.0,172176110000.0,2388.0,7.0,6482595.0,1526.0,29588.0,28733.0,15.0,81.0,0.0,6482595.0,19.0,272.0,334.0,6502654250,19427726208,25.07,74.92,100.0,100.0
2022-01-10,39286754.0,25052138297.0,628.0,645.0,627.0,643.0,9.0,33453.0,1.56,29.1,8.03,5615000.0,3697915000.0,3699297000.0,172176110000.0,3393.0,17.0,6482595.0,1587.0,31377.0,29588.0,3.0,40.0,2.0,6482595.0,76.0,306.0,272.0,6497484536,19432895922,25.05,74.94,100.0,100.0
2022-01-11,36186544.0,23361588355.0,646.0,651.0,639.0,651.0,8.0,26849.0,1.54,29.46,8.13,22481000.0,15026604000.0,15048465000.0,172176110000.0,1140.0,41.0,6482595.0,1858.0,30618.0,31377.0,4.0,8.0,0.0,6482595.0,49.0,347.0,306.0,6490938044,19439442414,25.03,74.96,100.0,100.0
2022-01-12,40832298.0,26762357054.0,657.0,660.0,650.0,660.0,9.0,39164.0,1.52,29.86,8.24,13955000.0,9531771000.0,9541512000.0,172176110000.0,1977.0,33.0,6482595.0,1711.0,30851.0,30618.0,1.0,8.0,0.0,6482595.0,63.0,402.0,347.0,6471358071,19459022387,24.95,75.04,100.0,100.0
2022-01-13,39172028.0,25813559647.0,658.0,662.0,655.0,661.0,1.0,34355.0,1.51,29.91,8.26,7701000.0,5163293000.0,5165408000.0,172176110000.0,2273.0,25.0,6482595.0,1780.0,31319.0,30851.0,0.0,22.0,2.0,6482595.0,34.0,412.0,402.0,6465968642,19464411816,24.93,75.06,100.0,100.0
2022-01-14,98768193.0,66094477906.0,673.0,673.0,661.0,672.0,11.0,83211.0,1.49,30.41,8.39,8710000.0,5694554000.0,5710567000.0,172176110000.0,3220.0,26.0,6482595.0,5590.0,28923.0,31319.0,39.0,33.0,2.0,6482595.0,199.0,576.0,412.0,6465340968,19465039490,24.93,75.06,100.0,100.0
2022-01-17,63828552.0,43615303577.0,685.0,688.0,678.0,683.0,11.0,61981.0,1.46,30.9,8.53,12694000.0,8255399000.0,8269823000.0,172176110000.0,2178.0,10.0,6482595.0,3130.0,27961.0,28923.0,11.0,45.0,0.0,6482595.0,118.0,649.0,576.0,6432839811,19497540647,24.8,75.19,100.0,100.0
2022-01-18,48802321.0,32742176854.0,678.0,681.0,662.0,662.0,-21.0,65357.0,1.51,29.95,8.27,8038000.0,5164023000.0,5166673000.0,172176110000.0,2545.0,16.0,6482595.0,2767.0,27723.0,27961.0,4.0,179.0,23.0,6482595.0,21.0,468.0,649.0,6402102351,19528278107,24.68,75.31,100.0,100.0
2022-01-19,44092247.0,28859030269.0,652.0,660.0,651.0,654.0,-8.0,50763.0,1.53,29.59,8.17,7126000.0,4578206000.0,4607047000.0,172176110000.0,1077.0,15.0,6482595.0,1051.0,27734.0,27723.0,10.0,92.0,4.0,6482595.0,50.0,422.0,468.0,6396189821,19534190637,24.66,75.33,100.0,100.0
2022-01-20,48996473.0,31893527292.0,650.0,657.0,646.0,651.0,-3.0,39346.0,1.54,29.46,8.13,8714000.0,5591292000.0,5592590000.0,172176110000.0,1984.0,532.0,6482595.0,920.0,28266.0,27734.0,7.0,66.0,0.0,6482595.0,22.0,378.0,422.0,6407509979,19522870479,24.71,75.28,100.0,100.0
2022-01-21,53966101.0,34642476570.0,644.0,646.0,637.0,641.0,-10.0,66088.0,1.56,29.0,8.01,5167000.0,3289894000.0,3296942000.0,172176110000.0,1794.0,61.0,6482595.0,1610.0,28389.0,28266.0,7.0,101.0,0.0,6482595.0,19.0,296.0,378.0,6417603788,19512776670,24.74,75.25,100.0,100.0
2022-01-24,48665203.0,31412475591.0,639.0,655.0,637.0,653.0,12.0,36231.0,1.53,29.55,8.16,7333000.0,4664038000.0,4690774000.0,172176110000.0,1185.0,38.0,6482595.0,1873.0,27663.0,28389.0,1.0,14.0,0.0,6482595.0,39.0,321.0,296.0,6416974279,19513406179,24.74,75.25,100.0,100.0
2022-01-25,53927064.0,34582254327.0,643.0,645.0,638.0,641.0,-12.0,56698.0,1.56,29.0,8.01,7736000.0,4906240000.0,4932593000.0,146933238000.0,1728.0,30.0,6482595.0,643.0,28718.0,27663.0,7.0,71.0,3.0,6482595.0,10.0,257.0,321.0,6407657884,19522722574,24.71,75.28,100.0,100.0
2022-01-26,33093553.0,21089251429.0,635.0,641.0,635.0,636.0,-5.0,35647.0,1.57,28.78,7.94,3852000.0,2435373000.0,2439534000.0,146933238000.0,620.0,202.0,6482595.0,509.0,28627.0,28718.0,2.0,42.0,0.0,6482595.0,4.0,219.0,257.0,6391617179,19538763279,24.64,75.35,100.0,100.0
2022-02-07,64637049.0,41221401027.0,644.0,644.0,631.0,635.0,-1.0,43774.0,1.57,28.73,7.93,6317000.0,4050274000.0,4058237000.0,146933238000.0,974.0,14.0,6482595.0,922.0,28645.0,28607.0,0.0,15.0,0.0,6482595.0,11.0,215.0,219.0,6380753836,19549626622,24.6,75.39,100.0,100.0
2022-02-08,43786259.0,27805114442.0,645.0,645.0,628.0,628.0,-7.0,40026.0,1.59,28.42,7.84,4844000.0,3129617000.0,3131496000.0,146933238000.0,1298.0,7.0,6482595.0,636.0,29301.0,28646.0,2.0,25.0,0.0,6482595.0,9.0,199.0,215.0,6338443916,19591936542,24.44,75.55,100.0,100.0
2022-02-09,33633394.0,21289086984.0,635.0,637.0,630.0,633.0,5.0,29746.0,1.58,28.64,7.91,4429000.0,2822882000.0,2824211000.0,146933238000.0,1042.0,4.0,6482595.0,901.0,29438.0,29301.0,2.0,15.0,0.0,6482595.0,9.0,193.0,199.0,6317842598,19612537860,24.36,75.63,100.0,100.0
2022-02-10,37388892.0,24028303016.0,639.0,649.0,637.0,649.0,16.0,28452.0,1.54,29.37,8.11,5470000.0,3474379000.0,3478487000.0,146933238000.0,1264.0,10.0,6482595.0,1812.0,28880.0,29438.0,0.0,6.0,4.0,6482595.0,93.0,276.0,193.0,6331304751,19599075707,24.41,75.58,100.0,100.0
2022-02-11,28194682.0,18225628338.0,646.0,650.0,642.0,650.0,1.0,21995.0,1.54,29.41,8.12,7056000.0,4539321000.0,4541255000.0,146933238000.0,451.0,23.0,6482595.0,1789.0,27519.0,28880.0,2.0,27.0,0.0,6482595.0,19.0,268.0,276.0,6329794801,19600585657,24.41,75.58,100.0,100.0
2022-02-14,39394670.0,25104180949.0,640.0,641.0,635.0,637.0,-13.0,33928.0,1.57,28.82,7.96,2612000.0,1681830000.0,1682335000.0,146933238000.0,1094.0,7.0,6482595.0,836.0,27770.0,27519.0,1.0,63.0,0.0,6482595.0,6.0,211.0,268.0,6337976179,19592404279,24.44,75.55,100.0,100.0
2022-02-15,24497955.0,15556533655.0,633.0,639.0,633.0,633.0,-4.0,31907.0,1.58,28.64,7.91,2872000.0,1831895000.0,1831824000.0,146933238000.0,725.0,5.0,6482595.0,256.0,28234.0,27770.0,0.0,30.0,2.0,6482595.0,2.0,181.0,211.0,6350645532,19579734926,24.49,75.5,100.0,100.0
2022-02-16,27395771.0,17635435307.0,645.0,646.0,640.0,646.0,13.0,23136.0,1.55,29.23,8.07,4525000.0,2866084000.0,2866256000.0,146933238000.0,612.0,7.0,6482595.0,1283.0,27556.0,28234.0,4.0,7.0,0.0,6482595.0,25.0,199.0,181.0,6346587955,19583792503,24.47,75.52,100.0,100.0
2022-02-17,20447347.0,13171026165.0,644.0,646.0,641.0,645.0,-1.0,16116.0,1.55,29.19,8.06,2956000.0,1854981000.0,1856384000.0,146933238000.0,109.0,13.0,6482595.0,745.0,26907.0,27556.0,0.0,3.0,0.0,6482595.0,23.0,219.0,199.0,6364834879,19565545579,24.54,75.45,100.0,100.0
2022-02-18,21948975.0,13997433486.0,638.0,639.0,636.0,637.0,-8.0,23892.0,1.57,28.82,7.96,3499000.0,2185463000.0,2189382000.0,146933238000.0,1385.0,22.0,6482595.0,356.0,27914.0,26907.0,3.0,46.0,0.0,6482595.0,4.0,177.0,219.0,6375905465,19554474993,24.58,75.41,100.0,100.0
2022-02-21,25769408.0,16320629980.0,633.0,636.0,632.0,632.0,-5.0,41961.0,1.58,28.6,7.89,10753000.0,6570227000.0,6604597000.0,146933238000.0,612.0,55.0,6482595.0,676.0,27795.0,27914.0,0.0,31.0,0.0,6482595.0,2.0,148.0,177.0,6376291290,19554089168,24.59,75.4,100.0,100.0
2022-02-22,38526210.0,24153923316.0,628.0,630.0,625.0,627.0,-5.0,68303.0,1.59,28.37,7.83,19554000.0,11795228000.0,11824428000.0,146933238000.0,938.0,16.0,6482595.0,2325.0,26392.0,27795.0,3.0,29.0,0.0,6482595.0,5.0,124.0,148.0,6376291290,19554089168,24.59,75.4,100.0,100.0
2022-02-23,34561338.0,21606428438.0,624.0,629.0,623.0,625.0,-2.0,50926.0,1.6,28.28,7.81,12584000.0,7586135000.0,7615073000.0,146933238000.0,1775.0,169.0,6482595.0,247.0,27751.0,26392.0,3.0,9.0,0.0,6482595.0,7.0,122.0,124.0,6381384994,19548995464,24.6,75.39,100.0,100.0
2022-02-24,80672979.0,49358065299.0,618.0,619.0,604.0,604.0,-21.0,188248.0,1.66,27.33,7.54,5864000.0,3527558000.0,3532141000.0,146933238000.0,2697.0,49.0,6482595.0,1637.0,28762.0,27751.0,3.0,55.0,0.0,6482595.0,23.0,90.0,122.0,6392850555,19537529903,24.65,75.34,100.0,100.0
2022-02-25,94155943.0,56880320916.0,600.0,609.0,600.0,604.0,0.0,129776.0,1.66,26.25,7.22,3999000.0,2415185000.0,2414924000.0,146933238000.0,2793.0,28.0,6482595.0,791.0,30736.0,28762.0,6.0,23.0,0.0,6482595.0,12.0,79.0,90.0,6394960045,19535420413,24.66,75.33,100.0,100.0
2022-03-01,70303880.0,42445208215.0,599.0,610.0,599.0,604.0,0.0,67439.0,1.66,26.25,7.22,4875000.0,2899184000.0,2902699000.0,146933238000.0,1609.0,20.0,6482595.0,1254.0,31071.0,30736.0,16.0,15.0,0.0,6482595.0,20.0,84.0,79.0,6383907277,19546473181,24.61,75.38,100.0,100.0
2022-03-02,42428151.0,25528700277.0,601.0,605.0,600.0,601.0,-3.0,58916.0,1.66,26.12,7.19,11559000.0,6677535000.0,6681696000.0,146933238000.0,1289.0,20.0,6482595.0,337.0,32003.0,31071.0,0.0,20.0,0.0,6482595.0,6.0,70.0,84.0,6380738159,19549642299,24.6,75.39,100.0,100.0
2022-03-03,37103932.0,22373890387.0,603.0,607.0,601.0,602.0,1.0,65410.0,1.66,26.16,7.2,13516000.0,7619450000.0,7644589000.0,146933238000.0,1237.0,160.0,6482595.0,466.0,32614.0,32003.0,1.0,16.0,1.0,6482595.0,23.0,76.0,70.0,6387500717,19542879741,24.63,75.36,100.0,100.0
2022-03-04,65235167.0,38833099256.0,595.0,597.0,592.0,595.0,-7.0,206731.0,1.68,25.86,7.12,9484000.0,5396149000.0,5408185000.0,171966525000.0,1395.0,36.0,6482595.0,879.0,33094.0,32614.0,3.0,17.0,0.0,6482595.0,17.0,76.0,76.0,6395989129,19534391329,24.66,75.33,100.0,100.0
2022-03-07,97167600.0,56147025127.0,580.0,581.0,575.0,576.0,-19.0,297917.0,1.74,25.03,6.89,9924000.0,5818294000.0,5823544000.0,171966525000.0,2760.0,58.0,6482595.0,2000.0,33796.0,33094.0,16.0,17.0,0.0,6482595.0,52.0,111.0,76.0,6392786781,19537593677,24.65,75.34,100.0,100.0
2022-03-08,88371413.0,49908147901.0,561.0,570.0,561.0,563.0,-13.0,269695.0,1.78,24.47,6.73,3940000.0,2281074000.0,2273847000.0,171966525000.0,2463.0,52.0,6482595.0,2060.0,34147.0,33796.0,18.0,35.0,0.0,6482595.0,29.0,105.0,111.0,6389765924,19540614534,24.64,75.35,100.0,100.0
2022-03-09,57512412.0,32761408119.0,567.0,573.0,567.0,568.0,5.0,112422.0,1.76,24.68,6.79,3007000.0,1727762000.0,1726379000.0,171966525000.0,1879.0,80.0,6482595.0,778.0,35168.0,34147.0,2.0,63.0,0.0,6482595.0,3.0,45.0,105.0,6396676273,19533704185,24.66,75.33,100.0,100.0
2022-03-10,49092145.0,28798814637.0,585.0,589.0,582.0,587.0,19.0,71569.0,1.7,25.51,7.02,5418000.0,3036640000.0,3029332000.0,171966525000.0,1563.0,26.0,6482595.0,2204.0,34501.0,35168.0,0.0,45.0,0.0,6482595.0,0.0,0.0,45.0,6406678986,19523701472,24.7,75.29,100.0,100.0
2022-03-11,42981381.0,24820833930.0,581.0,582.0,574.0,575.0,-12.0,112158.0,1.74,24.99,6.88,4183000.0,2339541000.0,2332364000.0,171966525000.0,1524.0,72.0,6482595.0,578.0,35375.0,34501.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,6420267834,19510112624,24.75,75.24,100.0,100.0
2022-03-14,38562552.0,22131365409.0,574.0,577.0,572.0,572.0,-3.0,87337.0,1.75,24.86,6.84,3199000.0,1848520000.0,1855867000.0,171966525000.0,1315.0,57.0,6482595.0,648.0,35985.0,35375.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,6440657401,19489723057,24.83,75.16,100.0,100.0
2022-03-15,84338792.0,47191728965.0,562.0,563.0,558.0,558.0,-14.0,277901.0,1.79,24.25,6.67,6843000.0,3968283000.0,3969476000.0,171966525000.0,2775.0,40.0,6482595.0,1377.0,37343.0,35985.0,0.0,0.0,0.0,6482595.0,0.0,0.0,0.0,6486323438,19444057020,25.01,74.98,100.0,100.0
2022-03-16,50764807.0,28345633852.0,564.0,565.0,555.0,558.0,0.0,110732.0,1.79,24.25,6.67,3032000.0,1775616000.0,1776898000.0,171966525000.0,800.0,24.0,6482595.0,886.0,37233.0,37343.0,32.0,0.0,0.0,6482595.0,111.0,111.0,0.0,6536638542,19393741916,25.2,74.79,100.0,100.0
2022-03-17,65820899.0,38121960334.0,578.0,583.0,575.0,582.0,24.0,65468.0,1.72,25.29,6.96,3820000.0,2215782000.0,2222935000.0,171966525000.0,1090.0,26.0,6482595.0,3349.0,34948.0,37233.0,57.0,29.0,0.0,6482595.0,73.0,155.0,111.0,6563561567,19366818891,25.31,74.68,100.0,100.0
2022-03-18,49583448.0,28771454221.0,582.0,582.0,576.0,581.0,-1.0,39576.0,1.72,25.25,6.95,3816000.0,2244832000.0,2244870000.0,171966525000.0,321.0,29.0,6482595.0,797.0,34443.0,34948.0,3.0,53.0,10.0,6482595.0,18.0,110.0,155.0,6584404161,19345976297,25.39,74.6,100.0,100.0
2022-03-21,22800165.0,13363354969.0,583.0,589.0,583.0,586.0,5.0,32617.0,1.71,25.47,7.01,3692000.0,2171850000.0,2173064000.0,171966525000.0,1070.0,66.0,6482595.0,1182.0,34265.0,34443.0,0.0,19.0,1.0,6482595.0,17.0,107.0,110.0,6600517835,19329862623,25.45,74.54,100.0,100.0
2022-03-22,23421124.0,13613967252.0,577.0,586.0,577.0,583.0,-3.0,27371.0,1.72,25.34,6.97,4506000.0,2687059000.0,2688710000.0,171966525000.0,232.0,39.0,6482595.0,959.0,33499.0,34265.0,1.0,14.0,0.0,6482595.0,8.0,101.0,107.0,6645905894,19284474564,25.62,74.37,100.0,100.0
2022-03-23,27475008.0,16177424772.0,590.0,590.0,586.0,590.0,7.0,30970.0,1.69,25.64,7.06,4840000.0,2818616000.0,2825480000.0,171966525000.0,569.0,13.0,6482595.0,871.0,33184.0,33499.0,1.0,13.0,0.0,6482595.0,20.0,108.0,101.0,6706337572,19224042886,25.86,74.13,100.0,100.0
2022-03-24,20769676.0,12232627003.0,587.0,592.0,585.0,591.0,1.0,21647.0,1.69,25.68,7.07,2125000.0,1246778000.0,1247689000.0,171966525000.0,265.0,39.0,6482941.0,371.0,33039.0,33184.0,0.0,11.0,0.0,6482941.0,37.0,134.0,108.0,6756276314,19174104144,26.05,73.94,100.0,100.0
2022-03-25,26794684.0,15984831591.0,597.0,598.0,595.0,598.0,7.0,29896.0,1.67,25.99,7.15,4696000.0,2810941000.0,2813172000.0,171966525000.0,430.0,38.0,6482941.0,1060.0,32371.0,33039.0,1.0,21.0,11.0,6482941.0,35.0,137.0,134.0,6790854909,19139525549,26.18,73.81,100.0,100.0
